Pool,Loan,Price,Amount,Fico,Dti,IsExpensive,IsCalifornia,IsCashout,IsPrimary
pool_234,103485458,309557.761814657,307000,795,31.122,0,0,1,1
pool_234,103485540,151379.667246576,150000,665,49.824,0,0,1,1
pool_234,103485558,249451.300033973,248000,750,28.58,0,0,0,1
pool_234,103485730,329446.636083806,328028,772,34.302,0,0,0,1
pool_234,103485791,311591.0891463,308000,820,21.99,0,0,1,1
pool_234,103485872,372474.813061781,371000,801,36.941,0,1,0,1
pool_234,103485976,302996.430041097,300000,798,27.76,0,0,0,1
pool_234,103486027,588237.205932532,582500,767,43.822,1,1,0,1
pool_234,103486180,291255.726508355,291000,698,21.131,0,0,0,1
pool_234,103486332,300695.052591891,296800,793,30.488,0,0,0,1
pool_234,103486661,419594.596824658,420000,722,47.258,0,0,0,1
pool_234,103486676,103729.04245452,103000,735,27.022,0,0,1,1
pool_234,103486762,233107.082196314,232703,709,41.081,0,0,0,1
pool_234,103486819,335708.342600684,335000,691,21.378,0,0,1,1
pool_234,103486855,242583.247594522,240000,770,26.024,0,0,1,1
pool_234,103486973,228401.692831232,228000,813,41.821,0,1,1,1
pool_234,103487044,275653.661414713,275400,787,45.724,0,1,1,1
pool_234,103487073,318887.844217809,315000,748,44.424,0,0,0,1
pool_234,103487092,382616.132024659,380000,770,26.817,0,1,1,1
pool_234,103487116,359799.916849043,358000,799,42.37,0,0,0,1
pool_234,103487182,222330.547961643,220000,803,23.403,0,0,1,1
pool_234,103487286,302445.635461508,299000,720,39.704,0,1,0,1
pool_234,103487354,393181.53307274,391000,756,34.296,0,0,1,1
pool_234,103487356,322902.300993796,319700,761,22.846,0,0,0,1
pool_234,103487376,207525.057118284,204725,794,49.984,0,0,0,1
pool_234,103487652,258931.062969205,257450,766,45.471,0,0,1,1
pool_234,103488061,383921.297493012,379000,755,27.022,0,1,0,1
pool_234,103488090,342793.511471505,342000,797,34.307,0,0,1,1
pool_234,103488198,372077.135119727,366500,735,41.943,0,1,0,1
pool_234,103488263,377703.496204933,376000,775,27.637,0,0,0,1
pool_234,103488283,362074.803328491,358000,705,35.051,0,1,1,1
pool_234,103488314,445810.950540412,445000,814,40.13,0,1,1,1
pool_234,103488322,349838.735544699,346290,720,34.45,0,0,0,1
pool_234,103488535,460350.620172955,455905,752,32.119,0,0,0,1
pool_234,103488710,457840.307062329,455000,732,37.327,0,0,0,1
pool_234,103488739,267193.996116328,265200,767,22.706,0,0,0,1
pool_234,103488766,450303.751561235,447000,688,37.712,0,1,1,1
pool_234,103488994,427621.326035343,423000,791,43.952,0,0,1,1
pool_234,103489050,249078.902773173,246499,729,44.002,0,1,1,1
pool_234,103489083,232912.529059726,231000,784,24.209,0,0,1,1
pool_234,103489167,386262.340552397,382500,800,34.046,0,0,0,1
pool_234,103489358,380560.600288037,376966,774,38.407,0,0,0,1
pool_234,103489396,390070.670765755,390000,668,26.31,0,1,1,1
pool_234,103489580,491079.346901691,484350,740,39.304,0,1,0,1
pool_234,103489639,226341.082119863,225000,798,30.635,0,0,1,1
pool_234,103489765,401297.040054796,400000,782,33.63,0,1,1,1
pool_234,103489910,427076.345072308,420850,746,38.633,0,0,0,1
pool_234,103489926,314596.997228705,313213,765,19.822,0,0,0,1
pool_234,103490344,305068.639931486,302850,778,37.106,0,0,0,0
pool_234,103490483,331727.998197533,327000,800,27.675,0,0,0,1
pool_234,103490562,252113.955469418,249038,791,21.597,0,0,0,1
pool_234,103490596,123465.16721674,122200,815,33.864,0,0,0,1
pool_234,103490600,423364.890053699,422000,743,31.784,0,0,1,1
pool_234,103490648,653236.790031165,652500,794,38.945,1,1,0,1
pool_234,103490713,704810.520095892,700000,789,37.081,1,1,0,0
pool_234,103490776,562249.053904356,565800,778,39.792,1,0,0,1
pool_234,103490965,720687.38278356,720000,715,46.746,1,1,1,1
pool_234,103491053,182385.92669589,180000,819,30.234,0,0,0,1
pool_234,103491143,272298.108560418,270050,781,30.331,0,0,1,1
pool_234,103491155,163068.125659768,160050,754,45.542,0,0,0,1
pool_234,103491170,327377.32504452,325000,799,33.089,0,1,1,1
pool_234,103491255,431617.52451096,430000,752,28.431,0,0,0,1
pool_234,103491299,273497.587043836,270000,803,27.898,0,0,0,1
pool_234,103491348,456343.649239725,450000,781,48.133,0,0,0,1
pool_234,103491476,196562.898777534,196000,725,49.574,0,0,1,1
pool_234,103491499,230670.393385205,227000,751,46.451,0,1,0,1
pool_234,103491585,458213.646862192,454000,760,25.254,0,0,0,1
pool_234,103491640,244592.785783218,242500,770,20.615,0,0,0,1
pool_234,103491716,244224.45279856,242403,756,28.51,0,0,0,1
pool_234,103491746,486548.706481005,484350,757,32.274,0,0,0,1
pool_234,103491905,375005.285798543,370925,792,21.109,0,0,1,1
pool_234,103492062,597653.636881097,592000,795,26.611,1,0,0,1
pool_234,103492229,319917.345401748,315875,721,25.586,0,0,0,1
pool_234,103492299,286478.398228219,286000,730,39.969,0,0,0,1
pool_234,103492848,291174.896413932,287700,814,21.173,0,0,0,1
pool_234,103492860,355405.789534575,354400,791,42.387,0,0,1,1
pool_234,103493138,202150.206328768,200000,685,33.976,0,1,1,1
pool_234,103493704,298648.208429864,298000,733,44.547,0,1,0,1
pool_234,103493754,416051.500882191,415000,741,33.785,0,0,1,1
pool_234,103494316,233409.579036054,231200,794,37.55,0,0,0,1
pool_234,103494353,211786.296028768,210000,796,29.022,0,0,0,1
pool_234,103494654,471973.342864112,468000,777,49.151,0,1,0,1
pool_234,103494912,423237.223023287,420000,820,30.835,0,0,0,1
pool_234,103495447,330985.201679899,324500,774,23.566,0,0,0,1
pool_234,103495465,229386.238214794,228000,707,48.587,0,0,0,1
pool_234,103495506,304999.326371506,302000,732,32.166,0,1,1,1
pool_234,103495522,664096.44630582,657500,793,35.356,1,1,0,1
pool_234,103495604,435614.011402192,426000,777,28.431,0,0,0,1
pool_234,103495672,388593.460710409,381000,796,16.151,0,1,0,1
pool_234,103495769,300967.335231564,294096,772,35.26,0,0,0,1
pool_234,103495846,248422.775339691,243500,777,35.192,0,0,0,1
pool_234,103495971,379527.726129727,377000,750,21.385,0,0,1,1
pool_234,103496139,212259.636028768,210000,727,30.554,0,1,0,1
pool_234,103496293,209055.00010904,206000,804,24.678,0,0,1,1
pool_234,103496412,229089.298564163,226400,766,31.538,0,0,0,1
pool_234,103496445,457250.312154283,451250,727,34.195,0,0,0,1
pool_234,103496519,344293.632720739,339900,748,38.125,0,0,0,1
pool_234,103496572,171590.683793577,170910,763,38.559,0,0,0,1
pool_234,103496854,229699.716575876,225150,792,26.806,0,0,0,1
pool_234,103497014,349659.135317631,344700,759,37.759,0,0,0,1
pool_234,103497031,299519.548600604,296400,744,36.66,0,0,0,1
pool_234,103497067,258680.764900823,256000,737,22.667,0,0,0,1
pool_234,103497147,306906.312819725,304000,725,13.105,0,0,0,1
pool_234,103497275,371570.830481139,366300,753,34.736,0,0,0,1
pool_234,103497281,295493.589334932,295000,775,36.276,0,0,1,1
pool_234,103497621,182610.754211712,180500,754,48.083,0,0,0,1
pool_234,103497625,258247.924535136,256500,729,44.194,0,0,0,1
pool_234,103497643,258208.419403357,254500,750,26.253,0,0,0,1
pool_234,103497735,395567.194171646,393000,768,36.749,0,0,0,1
pool_234,103497925,376087.237279103,371450,799,46.998,0,0,0,1
pool_234,103497956,146532.259797849,145300,746,19.767,0,0,0,1
pool_234,103498703,551657.367910444,546250,802,33.978,1,1,0,1
pool_234,103498934,239801.186769207,239200,767,33.45,0,1,0,1
pool_234,103499014,316925.787942944,313500,746,40.814,0,0,0,1
pool_234,103499090,252116.00791096,250000,747,26.188,0,1,1,1
pool_234,103499910,233405.681941119,230175,779,26.953,0,0,0,1
pool_234,103499996,289905.665025315,284800,808,30.081,0,0,0,0
pool_234,103500701,433102.590589042,425000,778,40.629,0,0,1,1
pool_234,103501924,471017.924714384,465000,779,35.292,0,1,0,1
pool_234,103502166,236481.667092072,232750,763,30.679,0,0,0,1
pool_234,103502397,338843.49441267,337500,788,24.402,0,1,0,1
pool_234,103505068,459200.349549315,460000,769,34.565,0,0,0,1
pool_234,103505440,370829.553514303,366400,792,24.929,0,0,0,1
pool_234,103506640,488866.595156547,478800,780,30.666,0,0,0,1
pool_234,103506677,303068.347518906,298000,773,47.077,0,1,0,1
pool_234,103507244,420959.051757121,417000,800,28.946,0,1,0,1
pool_234,103509024,302395.216877042,301150,709,46.22,0,0,0,1
pool_234,103509253,602741.160082194,600000,787,25.401,1,1,0,1
pool_234,103514107,361584.973774699,356300,773,44.135,0,1,0,1
pool_234,3000451711,348026.537964247,342000,782,38.031,0,0,0,1
pool_234,3000466250,570286.993664385,562500,795,43.928,1,1,0,1
pool_234,3000479329,451181.62084757,441750,790,28.857,0,0,0,1
pool_234,3000490456,274860.933428185,272450,762,47.065,0,0,0,1
pool_234,3000501909,295173.003988319,290919,784,25.19,0,0,0,1
pool_234,3000522550,344419.030434459,341545,763,47.531,0,1,0,1
pool_234,3000524879,324618.552438355,320000,739,48.751,0,1,0,1
pool_234,3000528151,491165.804438279,484350,783,42.669,0,0,0,1
pool_234,3000545111,538932.234230136,532000,738,30.214,1,1,0,1
pool_234,3000548607,186714.147229452,185000,738,40.87,0,1,0,1
pool_234,3000551793,353750.912979453,350000,722,36.928,0,1,1,1
pool_234,3000558395,691593.773476823,690892,781,36.359,1,1,0,1
pool_234,3000559147,625187.542410102,618750,771,24.805,1,1,0,1
pool_234,3000561698,257960.803811466,254745,741,42.386,0,0,0,1
pool_234,3000562013,249768.867592808,245000,703,45.33,0,0,0,1
pool_234,3000562831,276298.825984933,270000,800,35.569,0,0,0,0
pool_234,3000563003,280051.37442904,276000,767,41.55,0,1,0,1
pool_234,3000563826,124295.932619863,125000,753,40.476,0,1,1,0
pool_234,3000563990,341155.481864383,339000,802,48.533,0,0,1,1
pool_234,3000567911,470406.507193297,466900,712,49.974,0,0,0,1
pool_234,3000568961,332922.493581165,327500,805,26.521,0,0,0,1
pool_234,3000570207,206333.148902465,204000,816,45.491,0,0,0,1
pool_234,3000570458,330636.974950853,326019,693,42.029,0,1,0,1
pool_234,3000572950,470569.404203426,461250,802,46.221,0,0,0,1
pool_234,3000573009,344752.461863124,341461.77,781,35.486,0,0,0,1
pool_234,3000573586,457824.619018324,451250,776,23.332,0,0,0,1
pool_234,3000573956,720978.897257193,712142,768,55.233,1,1,0,1
pool_234,3000574066,230630.49171452,228000,771,47.963,0,0,0,1
pool_234,3000574710,490205.868376439,484000,742,22.858,0,0,1,1
pool_234,3000575285,250001.329517809,248000,766,29.427,0,0,1,1
pool_234,3000575918,635985.783334522,627300,787,48.501,1,1,0,1
pool_234,3000577473,116963.418135274,115000,776,21.751,0,0,0,1
pool_234,3000577595,375942.619076713,372000,770,46.814,0,0,0,1
pool_234,3000577994,254521.874012654,250250,774,47.5,0,0,0,1
pool_234,3000579258,258787.747861919,256000,798,49.129,0,1,1,1
pool_234,3000579520,576465.759189043,576000,747,42.303,1,0,0,1
pool_234,3000580488,201767.350273972,200000,652,49.365,0,1,0,1
pool_234,3000581836,169536.455030137,168000,710,28.317,0,0,1,1
pool_234,3000582924,245512.936470034,242500,781,47.167,0,0,1,1
pool_234,3000584226,286626.984379179,284800,740,42.362,0,0,0,1
pool_234,3000586307,488973.880158701,479400,791,46.294,0,0,0,1
pool_234,3000586605,646771.215593691,637330,766,45.492,1,0,0,1
pool_234,3000586908,538133.720186304,528000,743,30.016,1,0,0,1
pool_234,3000587141,508170.10547945,500000,736,48.998,1,1,0,1
pool_234,3000588117,150803.556267123,150000,767,29.61,0,0,1,1
pool_234,3000588206,282004.354364213,276250,781,47.419,0,0,0,1
pool_234,3000588209,586361.110893836,575000,732,33.505,1,0,0,1
pool_234,3000589559,495288.549291505,484000,784,27.905,0,0,0,0
pool_234,3000589646,377025.724486643,373500,726,43.267,0,1,0,1
pool_234,3000589819,201179.727983287,199000,764,44.357,0,0,0,1
pool_234,3000589873,526386.413529863,519200,788,44.891,1,1,0,1
pool_234,3000590860,670027.251346749,663750,757,47.435,1,1,0,1
pool_234,3000590916,359563.843065539,356071,795,35.117,0,0,0,1
pool_234,3000592145,575637.290903603,565900,711,33.478,1,1,0,1
pool_234,3000592256,298775.42035685,297000,678,42.952,0,1,0,1
pool_234,3000592551,474863.773435071,468000,714,45.094,0,1,0,1
pool_234,3000592757,383107.006343514,376700,757,43.161,0,0,0,1
pool_234,3000592877,268130.453715627,264461,804,49.087,0,0,0,0
pool_234,3000593125,475486.422110447,468750,809,36.52,0,0,0,1
pool_234,3000593345,431262.311592505,425070,804,25.023,0,0,0,1
pool_234,3000594194,272102.963067945,268000,771,25.312,0,0,0,1
pool_234,3000596712,122113.832322945,123000,655,33.702,0,0,1,1
pool_234,3000596748,451754.834055341,445550,770,28.432,0,0,0,1
pool_234,3000599308,327889.694743563,324000,776,17.877,0,0,0,1
pool_234,3000600102,72905.3380980311,72250,811,11.713,0,0,0,1
pool_234,3000600473,286940.254407533,285000,797,47.849,0,0,0,1
pool_234,3000600589,562007.678580822,564000,718,49.832,1,1,0,1
pool_234,3000604545,257355.941988219,254200,763,36.639,0,0,0,1
pool_234,3000604815,487001.213260272,480000,754,31.199,0,1,0,1
pool_234,3200054502,294228.322484515,288616,758,44.644,0,0,0,1
pool_234,3200056018,473789.75705767,467178,775,37.507,0,0,0,1
pool_234,3200057053,402262.626993121,397040,749,43.024,0,0,0,1
pool_234,3200057502,327015.080056161,321249,760,44.096,0,0,0,1
pool_234,3200057668,234600.821406925,232210,744,35.668,0,0,0,1
pool_234,3200058105,346793.736738152,343702,755,37.902,0,0,0,1
pool_234,3200058286,357490.851721172,352132,742,30.461,0,0,0,1
pool_234,3200058462,308037.224401023,304609,741,48.405,0,0,0,1
pool_234,3200058556,359129.50055915,355838,765,29.909,0,0,0,1
pool_234,3200060358,223300.433048632,221031,777,40.578,0,0,0,1
pool_234,3200060617,223349.618555161,220712,757,46.975,0,0,0,1
pool_234,3200061779,263457.625356164,260000,798,36.46,0,0,0,1
pool_234,3200062380,208771.116496576,205000,809,44.341,0,0,0,1
pool_234,3200062997,317326.548118355,316800,771,21.513,0,0,0,1
pool_234,3200063146,254059.507843561,250800,765,48.664,0,0,0,1
pool_234,3200063481,130163.086715609,129990,808,36.067,0,0,0,1
pool_234,3200063546,382886.084968492,378500,755,17.869,0,0,0,1
pool_234,3200063738,284999.551068492,280000,783,23.659,0,0,0,1
pool_234,3200064088,347961.556972602,345000,784,38.243,0,0,0,1
pool_234,3200064201,358480.440166792,355876,770,26.021,0,0,0,1
pool_234,3200064258,233812.701936164,229600,798,33.176,0,0,0,0
pool_234,3200064261,476957.869868849,469205,751,48.702,0,0,0,1
pool_234,3200064320,257768.505397602,253000,785,17.728,0,0,0,0
pool_234,3200064386,264731.485933815,264248,782,29.637,0,0,0,1
pool_234,3200064426,223918.913513973,221900,737,47.654,0,0,0,1
pool_234,3200064440,253214.599875335,250757,809,23.696,0,0,0,1
pool_234,3800024939,437152.522594579,430324,784,31.162,0,0,0,1
pool_234,3800027368,378265.855910693,372231,804,29.796,0,0,0,1
pool_234,3800027664,620078.231179895,612050,759,34.597,1,1,0,1
pool_234,3800028062,279186.927388699,275000,782,49.122,0,0,0,1
pool_234,3800028112,470610.089607105,464162,735,37.49,0,0,0,1
pool_234,3800028986,436774.774440411,431000,762,46.851,0,1,0,1
pool_234,3800029166,371889.583053673,367828,751,40.74,0,1,0,1
pool_234,3800029370,565002.903397262,560000,738,20.681,1,0,0,1
pool_234,3800029840,727088.365561019,719282,727,33.947,1,0,0,1
pool_234,3800030473,485789.47020709,484350,779,22.701,0,0,0,1
pool_234,3800030576,558541.776758219,553500,777,40.633,1,0,0,1
pool_234,3800030679,639519.313371847,634186,784,47.919,1,1,0,1
pool_234,3800030752,738449.320223166,726525,777,34.927,1,0,0,1
pool_234,3800031118,480049.062969738,473290,792,42.952,0,1,0,1
pool_234,3800031446,428314.428175356,423697,782,43.277,0,1,0,1
pool_234,3800031495,692797.780537636,686882,779,32.542,1,1,0,1
pool_234,3800032122,684990.527763842,676458,775,43.049,1,1,0,1
pool_234,3800032348,554340.431553633,550100,749,44.972,1,1,0,1
pool_234,3800032484,445189.825805391,439162,793,36.47,0,0,0,1
pool_234,3800033184,450483.393721502,446796,779,33.158,0,0,0,1
pool_234,3800033505,466920.341258575,466160,704,38.288,0,1,0,1
pool_234,3800033784,237451.539075342,235000,788,49.022,0,0,0,1
pool_234,3800033845,485362.75785709,484350,761,41.813,0,0,0,1
pool_234,3800034055,646365.9758024,640500,764,35.851,1,1,0,1
pool_234,3800034221,490628.644711643,483000,738,49.856,0,0,0,1
pool_234,3800034322,402476.512641436,399500,745,25.73,0,0,0,1
pool_234,3800034944,694733.477445207,690000,760,28.427,1,1,0,1
pool_234,3800035289,494020.842867945,484350,790,29.522,0,0,0,1
pool_234,3800035429,570270.714886256,569905,755,29.687,1,0,0,1
pool_234,3800035454,489630.568735993,484350,778,49.106,0,1,0,1
pool_234,3800035528,305933.053194956,302005,783,45.109,0,0,0,1
pool_234,3800035652,426322.318501027,420500,764,13.785,0,1,0,1
pool_234,600134838,245732.174025204,245250,770,38.961,0,1,0,0
pool_234,600135463,565265.985720548,560000,795,35.975,1,0,0,1
pool_234,600136074,314146.713309589,310000,800,45.347,0,0,0,1
pool_234,600138734,252595.290505807,249151,728,42.37,0,0,0,1
pool_234,600139438,273551.587043836,270000,741,43.961,0,0,0,1
pool_234,600140884,412733.948929041,407000,794,35.884,0,0,0,1
pool_234,600141054,152069.210722603,150000,749,28.784,0,0,1,1
pool_234,600141087,427982.273416988,424000,808,35.569,0,0,0,1
pool_234,600141891,274949.09886976,270500,747,43.167,0,0,0,1
pool_234,600141987,685563.598293564,683000,711,35.893,1,0,0,1
pool_234,600142088,527785.227838357,520000,754,45.916,1,0,0,1
pool_234,600142536,238187.123467945,236000,743,49.974,0,1,1,1
pool_234,600142768,462569.263049314,460000,753,41.56,0,1,0,1
pool_234,600143026,494605.260639533,484350,787,37.209,0,0,0,1
pool_234,600143114,304394.148945207,300000,767,32.447,0,0,1,1
pool_234,600143200,441704.431933699,436000,791,40.364,0,1,0,1
pool_234,600143283,489013.787891691,484350,695,42.462,0,1,1,1
pool_234,600143325,353470.626075343,350000,774,39.114,0,1,1,1
pool_234,600143409,595724.931750494,588600,799,49.241,1,1,0,1
pool_234,600143478,504903.388869039,504000,753,46.705,1,0,0,1
pool_234,600143643,507393.844075345,500000,739,34.043,1,0,0,1
pool_234,600143951,341296.621806465,339200,752,43.617,0,0,0,1
pool_234,600144225,338147.722655479,335000,769,25.2,0,1,0,1
pool_234,600144266,367343.559472398,361000,796,42.469,0,0,0,1
pool_234,600144386,453955.670917807,450000,771,32.718,0,1,0,1
pool_234,600144480,588204.31379517,578500,752,42.567,1,0,0,1
pool_234,600144554,327121.42004452,325000,816,44.548,0,1,1,1
pool_234,600144663,381116.261643012,379000,766,26.614,0,0,1,1
pool_234,600144730,473616.562664249,469000,817,35.357,0,0,0,1
pool_234,600144746,487000.480515617,484000,730,22.19,0,0,0,1
pool_234,600144931,467941.903214384,465000,744,25.653,0,1,1,1
pool_234,600144960,420901.925163836,416000,790,37.438,0,0,0,1
pool_234,600144998,563359.474953903,553500,798,44.096,1,0,0,1
pool_234,600145000,423982.635758766,419000,775,37.098,0,1,0,1
pool_234,600145006,405837.132657536,400000,762,20.533,0,0,0,1
pool_234,600145021,381044.859774138,375200,805,40.195,0,1,0,1
pool_234,600145046,209052.770052997,211875,801,22.195,0,0,0,1
pool_234,600145091,440173.476265071,435000,797,34.858,0,1,0,1
pool_234,600145150,146780.417883288,148000,808,40.631,0,1,0,0
pool_234,600145160,417121.215656713,414000,779,30.64,0,0,0,0
pool_234,600145194,367694.893697398,361000,769,16.096,0,0,0,1
pool_234,600145203,581549.616972167,576800,754,46.8,1,1,0,1
pool_234,600145267,228368.503214794,228000,685,35.325,0,1,0,1
pool_234,600145364,358362.523029041,352000,808,40.099,0,1,0,1
pool_234,600145532,598144.163009222,596300,769,49.309,1,0,1,1
pool_234,600145669,715143.639097395,711000,793,27.79,1,1,0,1
pool_234,600145786,282971.677827618,279600,783,21.14,0,0,0,1
pool_234,600145830,490337.301635783,484350,703,42.403,0,0,0,1
pool_234,600146251,378294.053651509,376000,761,33.429,0,1,0,1
