LoanID,"Price, P_ijk","Pool Opton, j","Servicer, k"
103476338,102.3369688620500,pool_6,Two Harbors
103476338,102.2913786643840,pool_5,Retained
103476338,102.0728311643840,pool_9,Retained
103476338,102.0427378620500,pool_10,Two Harbors
103476338,101.9009331530750,pool_7,Pingora
103476338,101.8608331530750,pool_11,Pingora
103476363,101.7716031832000,pool_238,Pingora
103476363,101.7047031832000,pool_234,Pingora
103476363,101.7020479775700,pool_233,Two Harbors
103476363,101.6428429775700,pool_237,Two Harbors
103476363,101.6103901643840,pool_236,Retained
103476363,101.5774987893840,pool_232,Retained
103476379,101.0164951802420,pool_411,Two Harbors
103476379,101.0072776705480,pool_410,Retained
103476379,100.7374285205480,pool_413,Retained
103476379,100.7085701802420,pool_414,Two Harbors
103476379,100.6115548146660,pool_409,Pingora
103476379,100.5362798146660,pool_412,Pingora
103476379,99.9852451802421,pool_233,Two Harbors
103476379,99.9760276705480,pool_232,Retained
103476379,99.8936785205480,pool_236,Retained
103476379,99.8648201802421,pool_237,Two Harbors
103476379,99.6925298146656,pool_235,Pingora
103476379,99.5803048146656,pool_231,Pingora
103476388,102.3975304289560,pool_10,Two Harbors
103476388,102.2480917578230,pool_11,Pingora
103476388,102.1743304291090,pool_237,Two Harbors
103476388,102.1248458082190,pool_9,Retained
103476388,102.0930917578230,pool_238,Pingora
103476388,101.8938998082190,pool_236,Retained
103476388,100.6519054289560,pool_14,Two Harbors
103476388,100.5343417578230,pool_15,Pingora
103476388,100.3792208082190,pool_13,Retained
103476388,100.3202054291090,pool_241,Two Harbors
103476388,100.2858417578230,pool_242,Pingora
103476388,100.0397748082190,pool_240,Retained
103476469,100.6700757808220,pool_5,Retained
103476469,100.6489742509640,pool_6,Two Harbors
103476469,100.5855073962070,pool_4,Pingora
103476469,100.5658837808220,pool_232,Retained
103476469,100.4793242510830,pool_233,Two Harbors
103476469,100.4329073962070,pool_231,Pingora
103476469,100.3712892509640,pool_3,Two Harbors
103476469,100.3034367808220,pool_2,Retained
103476469,100.1219857508220,pool_229,Retained
103476469,100.0831422510830,pool_230,Two Harbors
103476469,99.9403823962065,pool_1,Pingora
103476469,99.6876573962065,pool_228,Pingora
103476477,101.1855221205480,pool_5,Retained
103476477,101.1189832240990,pool_6,Two Harbors
103476477,101.0401957569760,pool_7,Pingora
103476477,100.6380495205480,pool_232,Retained
103476477,100.6055095205480,pool_9,Retained
103476477,100.5805232242520,pool_233,Two Harbors
103476477,100.5751957569760,pool_234,Pingora
103476477,100.5152982240990,pool_10,Two Harbors
103476477,100.4797207569760,pool_11,Pingora
103476477,100.3651445205480,pool_236,Retained
103476477,100.3357207569760,pool_238,Pingora
103476477,100.2820982242520,pool_237,Two Harbors
103476507,101.8802634245050,pool_6,Two Harbors
103476507,101.7461838493150,pool_7,Pingora
103476507,101.6855221205480,pool_5,Retained
103476507,101.3418034246580,pool_233,Two Harbors
103476507,101.2811838493150,pool_234,Pingora
103476507,101.2765784245050,pool_10,Two Harbors
103476507,101.1380495205480,pool_232,Retained
103476507,101.1300588493150,pool_11,Pingora
103476507,101.1055095205480,pool_9,Retained
103476507,101.0433784246580,pool_237,Two Harbors
103476507,100.9860588493150,pool_238,Pingora
103476507,100.8651445205480,pool_236,Retained
103476552,100.1987502163280,pool_6,Two Harbors
103476552,100.1855221205480,pool_5,Retained
103476552,100.0565400920940,pool_7,Pingora
103476552,99.6602902164805,pool_233,Two Harbors
103476552,99.6380495205480,pool_232,Retained
103476552,99.6055095205480,pool_9,Retained
103476552,99.5950652163279,pool_10,Two Harbors
103476552,99.5915400920944,pool_234,Pingora
103476552,99.4940400920944,pool_11,Pingora
103476552,99.3651445205480,pool_236,Retained
103476552,99.3618652164805,pool_237,Two Harbors
103476552,99.3500400920944,pool_238,Pingora
103476564,101.8418863561640,pool_5,Retained
103476564,101.7883316467940,pool_6,Two Harbors
103476564,101.7308053561640,pool_232,Retained
103476564,101.6987414266490,pool_4,Pingora
103476564,101.6104816469130,pool_233,Two Harbors
103476564,101.5379414266490,pool_231,Pingora
103476565,100.4634072328770,pool_5,Retained
103476565,100.4382243717380,pool_6,Two Harbors
103476565,100.3659804056150,pool_7,Pingora
103476565,100.2302762328770,pool_232,Retained
103476565,100.2169804056150,pool_234,Pingora
103476565,100.2114243718900,pool_233,Two Harbors
103476565,99.1902822328767,pool_9,Retained
103476565,99.1650993717376,pool_10,Two Harbors
103476565,99.0753554056146,pool_11,Pingora
103476565,99.0741512328767,pool_236,Retained
103476565,99.0608554056146,pool_238,Pingora
103476565,99.0552993718902,pool_237,Two Harbors
103476607,100.3109341501760,pool_6,Two Harbors
103476607,100.2523727870250,pool_7,Pingora
103476607,100.0605221205480,pool_5,Retained
103476607,99.7973727870251,pool_234,Pingora
103476607,99.7724741503291,pool_233,Two Harbors
103476607,99.7072491501765,pool_10,Two Harbors
103476607,99.6362477870251,pool_11,Pingora
103476607,99.5130495205480,pool_232,Retained
103476607,99.5022477870251,pool_238,Pingora
103476607,99.4805095205480,pool_9,Retained
103476607,99.4740491503291,pool_237,Two Harbors
103476607,99.2401445205480,pool_236,Retained
103476617,102.3576709471000,pool_183,Two Harbors
103476617,102.3333698082190,pool_182,Retained
103476617,102.2374413508200,pool_181,Pingora
103476617,102.0856209472330,pool_414,Two Harbors
103476617,102.0752388082190,pool_413,Retained
103476617,101.9842913508200,pool_412,Pingora
103476617,101.4201709471000,pool_10,Two Harbors
103476617,101.3958698082190,pool_9,Retained
103476617,101.2999413508200,pool_8,Pingora
103476617,101.2497959471000,pool_186,Two Harbors
103476617,101.2418709472330,pool_237,Two Harbors
103476617,101.2314888082190,pool_236,Retained
103476617,101.2254948082190,pool_185,Retained
103476617,101.1405413508200,pool_235,Pingora
103476617,101.1295663508200,pool_184,Pingora
103476617,100.7454959472330,pool_417,Two Harbors
103476617,100.7351138082190,pool_416,Retained
103476617,100.6441663508200,pool_415,Pingora
103476617,100.0935459471000,pool_14,Two Harbors
103476617,100.0692448082190,pool_13,Retained
103476617,99.9733163508201,pool_12,Pingora
103476617,99.5892459472326,pool_241,Two Harbors
103476617,99.5788638082192,pool_240,Retained
103476617,99.4879163508201,pool_239,Pingora
103476630,102.4059869315070,pool_340,Retained
103476630,102.3184869315070,pool_232,Retained
103476630,102.2072619315070,pool_341,Retained
103476630,101.8572619315070,pool_236,Retained
103476639,100.1518235890410,pool_410,Retained
103476639,100.1126846759220,pool_411,Two Harbors
103476639,100.0170905403880,pool_409,Pingora
103476639,99.1205735890411,pool_232,Retained
103476639,99.0814346759221,pool_233,Two Harbors
103476639,98.9858405403877,pool_231,Pingora
103476643,101.2553803875660,pool_6,Two Harbors
103476643,101.1317900230740,pool_7,Pingora
103476643,101.1296088767120,pool_5,Retained
103476643,100.8753803877190,pool_233,Two Harbors
103476643,100.8287900230740,pool_234,Pingora
103476643,100.7428638767120,pool_232,Retained
103476643,100.2410053875660,pool_10,Two Harbors
103476643,100.1212553877190,pool_237,Two Harbors
103476643,100.1152338767120,pool_9,Retained
103476643,100.0999150230740,pool_11,Pingora
103476643,100.0746650230740,pool_238,Pingora
103476643,99.9887388767123,pool_236,Retained
103476646,102.1870041715950,pool_6,Two Harbors
103476646,102.0604221205480,pool_5,Retained
103476646,101.8208431643840,pool_7,Pingora
103476646,101.5833191715950,pool_10,Two Harbors
103476646,101.4804095205480,pool_9,Retained
103476646,101.2756681643840,pool_11,Pingora
103476699,97.8925229441518,pool_230,Two Harbors
103476699,97.8894513287671,pool_229,Retained
103476699,97.7913121749210,pool_228,Pingora
103476726,100.6489758199850,pool_3,Two Harbors
103476726,100.4897145263610,pool_1,Pingora
103476726,100.4686616301370,pool_2,Retained
103476726,100.4346008199850,pool_6,Two Harbors
103476726,100.2753395263610,pool_4,Pingora
103476726,100.2542866301370,pool_5,Retained
103476760,101.2576252998240,pool_6,Two Harbors
103476760,101.1663786643840,pool_5,Retained
103476760,100.9633942998240,pool_10,Two Harbors
103476760,100.9478311643840,pool_9,Retained
103476760,100.9213903828650,pool_7,Pingora
103476760,100.8261653828650,pool_11,Pingora
103476760,100.8176492999770,pool_233,Two Harbors
103476760,100.7584442999770,pool_237,Two Harbors
103476760,100.7374153828650,pool_238,Pingora
103476760,100.7353901643840,pool_236,Retained
103476760,100.7024987893840,pool_232,Retained
103476760,100.5838903828650,pool_234,Pingora
103476768,101.7401041254240,pool_10,Two Harbors
103476768,101.6621453828650,pool_11,Pingora
103476768,101.6034457643840,pool_9,Retained
103476768,101.3410321255770,pool_237,Two Harbors
103476768,101.3396453828650,pool_238,Pingora
103476768,101.1909142843840,pool_236,Retained
103476768,100.4526191254240,pool_14,Two Harbors
103476768,100.4387553828650,pool_15,Pingora
103476768,100.3287141643840,pool_13,Retained
103476768,100.2731553828650,pool_242,Pingora
103476768,100.1958191255770,pool_241,Two Harbors
103476768,100.0611191643840,pool_240,Retained
103476815,100.9374536161120,pool_6,Two Harbors
103476815,100.8384072328770,pool_5,Retained
103476815,100.8023052815720,pool_7,Pingora
103476815,99.6643286161115,pool_10,Two Harbors
103476815,99.5652822328767,pool_9,Retained
103476815,99.5116802815719,pool_11,Pingora
103476822,100.6067225250680,pool_13,Retained
103476822,100.3942296142100,pool_14,Two Harbors
103476822,100.0808287400680,pool_240,Retained
103476822,100.0416543146660,pool_15,Pingora
103476822,99.9811913150685,pool_17,Retained
103476822,99.9329496143626,pool_241,Two Harbors
103476822,99.8222496142100,pool_18,Two Harbors
103476822,99.8074168146656,pool_19,Pingora
103476822,99.7234123150685,pool_244,Retained
103476822,99.6451668146656,pool_246,Pingora
103476822,99.6341543146656,pool_242,Pingora
103476822,99.5917996143626,pool_245,Two Harbors
103476845,100.9799832054790,pool_5,Retained
103476845,100.9763623343920,pool_6,Two Harbors
103476845,100.9261839474150,pool_4,Pingora
103476845,100.9194498343920,pool_3,Two Harbors
103476845,100.8890242304790,pool_2,Retained
103476845,100.7352464474150,pool_1,Pingora
103476848,101.7324564988130,pool_6,Two Harbors
103476848,101.6855221205480,pool_5,Retained
103476848,101.5589560420810,pool_7,Pingora
103476848,101.1939964989650,pool_233,Two Harbors
103476848,101.1380495205480,pool_232,Retained
103476848,101.1287714988130,pool_10,Two Harbors
103476848,101.1055095205480,pool_9,Retained
103476848,101.0939560420810,pool_234,Pingora
103476848,100.9962310420810,pool_11,Pingora
103476848,100.8955714989650,pool_237,Two Harbors
103476848,100.8651445205480,pool_236,Retained
103476848,100.8522310420810,pool_238,Pingora
103476892,99.9176568454232,pool_6,Two Harbors
103476892,99.8607443454232,pool_3,Two Harbors
103476892,99.8549832054795,pool_5,Retained
103476892,99.8171352054795,pool_232,Retained
103476892,99.8156568455425,pool_233,Two Harbors
103476892,99.8093571835570,pool_4,Pingora
103476892,99.7640242304795,pool_2,Retained
103476892,99.7244071835570,pool_231,Pingora
103476892,99.6202946835570,pool_1,Pingora
103476892,99.5517993455425,pool_230,Two Harbors
103476892,99.5360172804795,pool_229,Retained
103476892,99.3460196835570,pool_228,Pingora
103476933,101.6582019628370,pool_233,Two Harbors
103476933,101.5971125099660,pool_231,Pingora
103476933,101.5658837808220,pool_232,Retained
103476933,101.2620199628370,pool_230,Two Harbors
103476933,101.1219857508220,pool_229,Retained
103476933,100.9359375099660,pool_228,Pingora
103476961,99.0601714938030,pool_233,Two Harbors
103476961,98.9941013313764,pool_234,Pingora
103476961,98.9858605890411,pool_232,Retained
103476965,102.0606022745080,pool_6,Two Harbors
103476965,101.8606267198450,pool_7,Pingora
103476965,101.8105221205480,pool_5,Retained
103476965,101.5221422746600,pool_233,Two Harbors
103476965,101.4569172745080,pool_10,Two Harbors
103476965,101.4256267198450,pool_234,Pingora
103476965,101.2630495205480,pool_232,Retained
103476965,101.2555817198450,pool_11,Pingora
103476965,101.2305095205480,pool_9,Retained
103476965,101.2237172746600,pool_237,Two Harbors
103476965,101.1415817198450,pool_238,Pingora
103476965,100.9901445205480,pool_236,Retained
103476969,101.1742380101160,pool_6,Two Harbors
103476969,101.0472011155350,pool_7,Pingora
103476969,101.0046088767120,pool_5,Retained
103476969,100.7942380102680,pool_233,Two Harbors
103476969,100.7542011155350,pool_234,Pingora
103476969,100.6178638767120,pool_232,Retained
103476969,100.1598630101160,pool_10,Two Harbors
103476969,100.0401130102680,pool_237,Two Harbors
103476969,100.0153261155350,pool_11,Pingora
103476969,100.0000761155350,pool_238,Pingora
103476969,99.9902338767124,pool_9,Retained
103476969,99.8637388767123,pool_236,Retained
103476986,102.2355556424920,pool_6,Two Harbors
103476986,102.1663786643840,pool_5,Retained
103476986,101.9478311643840,pool_9,Retained
103476986,101.9413246424920,pool_10,Two Harbors
103476986,101.8533270759380,pool_7,Pingora
103476986,101.7955796426440,pool_233,Two Harbors
103476986,101.7840895759380,pool_11,Pingora
103476986,101.7363746426440,pool_237,Two Harbors
103476986,101.7353901643840,pool_236,Retained
103476986,101.7024987893840,pool_232,Retained
103476986,101.6653395759380,pool_238,Pingora
103476986,101.4858270759380,pool_234,Pingora
103477063,100.8039753372020,pool_6,Two Harbors
103477063,100.5884072328770,pool_5,Retained
103477063,100.5504498480880,pool_7,Pingora
103477063,99.5308503372017,pool_10,Two Harbors
103477063,99.3152822328767,pool_9,Retained
103477063,99.2598248480883,pool_11,Pingora
103477151,100.9415320665360,pool_233,Two Harbors
103477151,100.9408837808220,pool_232,Retained
103477151,100.8826599236790,pool_231,Pingora
103477151,100.5453500665360,pool_230,Two Harbors
103477151,100.4969857508220,pool_229,Retained
103477151,100.1773099236790,pool_228,Pingora
103477206,102.3558315397260,pool_236,Retained
103477206,102.2906709858590,pool_237,Two Harbors
103477206,102.1654272511420,pool_238,Pingora
103477206,101.6915772511420,pool_242,Pingora
103477206,101.6631207397260,pool_240,Retained
103477206,101.5460859858590,pool_241,Two Harbors
103477238,101.0302924278900,pool_233,Two Harbors
103477238,100.9503606027630,pool_231,Pingora
103477238,100.9421352054790,pool_232,Retained
103477238,100.7664349278900,pool_230,Two Harbors
103477238,100.6610172804790,pool_229,Retained
103477238,100.5898481027630,pool_228,Pingora
103477300,101.0471534378230,pool_7,Pingora
103477300,101.0046088767120,pool_5,Retained
103477300,100.9757806492820,pool_6,Two Harbors
103477300,100.0152784378230,pool_11,Pingora
103477300,99.9902338767124,pool_9,Retained
103477300,99.9614056492819,pool_10,Two Harbors
103477306,101.8418863561640,pool_5,Retained
103477306,101.8080099400190,pool_6,Two Harbors
103477306,101.7308053561640,pool_232,Retained
103477306,101.6301599401380,pool_233,Two Harbors
103477306,101.5908015300770,pool_231,Pingora
103477308,101.8555966188410,pool_6,Two Harbors
103477308,101.8105221205480,pool_5,Retained
103477308,101.7672218172330,pool_7,Pingora
103477308,101.2519116188410,pool_10,Two Harbors
103477308,101.2305095205480,pool_9,Retained
103477308,101.1977468172330,pool_11,Pingora
103477350,101.5046088767120,pool_5,Retained
103477350,100.7308588767120,pool_223,Retained
103477350,100.4902338767120,pool_9,Retained
